;tweetid;stance;sent
19076;1479048077055086594;believer;positive
19077;1442842562453200901;believer;neutral
19078;951569829412171777;believer;neutral
19079;1431294020509126658;believer;positive
19080;1441165745254137863;believer;positive
19081;1454768787627053058;believer;positive
19082;1033393821944406016;believer;positive
19083;1453431021010096128;deny;negative
19084;870085538790817792;believer;positive
19085;1426914523798192134;believer;positive
19086;597955359949459456;believer;positive
19087;1423111006620946433;deny;negative
19088;561596089338306560;deny;neutral
19089;1034640098015436800;believer;negative
19090;1029101231803908101;believer;negative
19091;1422846773501046785;deny;neutral
19092;1455174877405720582;deny;negative
19093;1424901004290527264;believer;neutral
19094;1440815993920446466;believer;positive
19095;1484191669175996423;believer;negative
19096;1450951428004986883;believer;neutral
19097;706444586357497856;deny;negative
19098;1456660583667748871;believer;positive
19099;1451211723210469382;believer;positive
19100;1031965087731527682;believer;positive
19101;860511581440012288;deny;negative
19102;1421758384240480256;deny;neutral
19103;1424951326996320273;believer;positive
19104;983560861162717184;believer;positive
19105;986046315254562816;believer;positive
19106;969946268830138368;believer;positive
19107;954088074488655872;believer;neutral
19108;1445125280641732614;believer;negative
19109;1424391682561388546;believer;negative
19110;1442265358778318852;believer;negative
19111;1433340755762950144;believer;neutral
19112;1425449305406464001;believer;positive
19113;1504251314691354624;believer;neutral
19114;638089483141820416;believer;positive
19115;1033013227930755073;believer;negative
19116;1517369387279433729;believer;negative
19117;939295635462696960;believer;positive
19118;962412438917406720;believer;positive
19119;906958210938044416;believer;positive
19120;1432905003086360576;believer;positive
19121;843181375389941760;believer;neutral
19122;1424980812269637632;believer;positive
19123;1030929983928033280;believer;positive
19124;1423230500378923013;believer;positive
19125;1445744874167304193;believer;neutral
19126;1032345697474015232;believer;positive
19127;561656462154272768;deny;neutral
19128;1444404483161792512;believer;positive
19129;1035936800844312582;believer;neutral
19130;1439935419743969286;believer;positive
19131;952091952740294656;deny;negative
19132;827638517257928704;believer;neutral
19133;1459512387204042760;believer;negative
19134;981905163001716737;believer;neutral
19135;1430705667174768649;deny;negative
19136;986836250131705857;believer;positive
19137;1424895474981605379;deny;negative
19138;1433368325845880832;believer;negative
19139;1483731305829392384;believer;neutral
19140;1428765178217123847;believer;positive
19141;1457651493788602377;believer;negative
19142;1433824599913992197;believer;positive
19143;1483260999905935362;believer;neutral
19144;1455278648827670528;believer;negative
19145;1454181233378873363;deny;neutral
19146;1067965457989283841;believer;negative
19147;1431733590845386754;deny;negative
19148;952428680059305989;believer;positive
19149;984982070781988864;believer;positive
19150;1445831158827077636;believer;positive
19151;1474778493200314373;believer;positive
19152;1426276376894656519;believer;neutral
19153;1508233007898894337;believer;negative
19154;1034486999221063680;believer;positive
19155;1468547741613711363;deny;positive
19156;1460247844489764868;believer;positive
19157;1424951938370605056;believer;negative
19158;1485268001230364672;believer;positive
19159;1440749032473726983;believer;positive
19160;1507872683123306500;believer;positive
19161;1507731961489629189;believer;neutral
19162;1445139293664653316;believer;negative
19163;1433401036761407491;believer;positive
19164;1454816176148815873;believer;neutral
19165;1424797636423454723;deny;negative
19166;1432845501301407744;deny;negative
19167;1450659171360284673;believer;negative
19168;983460813825507329;believer;neutral
19169;930080632469725184;believer;negative
19170;1067568736670953472;believer;negative
19171;545269708245565440;deny;negative
19172;794577625071153152;believer;positive
19173;1430134893972004865;believer;negative
19174;1446501693902966787;believer;negative
19175;1423863225364492288;believer;positive
19176;1454840178535710722;believer;neutral
19177;989608619418124288;believer;neutral
19178;1435102303124692992;believer;positive
19179;872139996127539200;believer;positive
19180;1441461926651854856;believer;positive
19181;548619270419001344;deny;negative
19182;1431339005375746050;deny;positive
19183;988129246576029706;believer;positive
19184;940077493335220224;believer;positive
19185;1033446245195497472;believer;neutral
19186;1453714454584119302;believer;negative
19187;493763893467295744;deny;positive
19188;951972120602468352;believer;positive
19189;1455109841085554689;believer;positive
19190;709594666820210688;believer;negative
19191;825254695161757696;believer;positive
19192;1432084256419897346;believer;negative
19193;984251579741110272;believer;positive
19194;1068163351887400961;believer;positive
19195;1421552171963740160;believer;negative
19196;952895738035494912;believer;negative
19197;1506395681346400256;believer;neutral
19198;906817163280994304;believer;positive
19199;1498930148925743107;believer;positive
19200;1067455601842814976;believer;negative
19201;1516264331918282755;believer;neutral
19202;874750603179765760;believer;positive
19203;1477151801069559810;believer;positive
19204;1459913591746875394;believer;negative
19205;1471928131061698563;believer;positive
19206;1427568587091369986;believer;neutral
19207;1480307394223562756;believer;positive
19208;1501068359387000832;believer;neutral
19209;952854511399395328;believer;negative
19210;1425513930445795337;deny;negative
19211;786235823997849600;deny;negative
19212;989961465179361280;believer;neutral
19213;1428177502384664577;believer;positive
19214;1434531663241961475;believer;positive
19215;1069234288590286848;believer;neutral
19216;1443901222541533187;deny;negative
19217;907259021408731136;believer;positive
19218;1453703019728617477;believer;neutral
19219;917295996391919616;believer;negative
19220;983210917159514112;believer;neutral
19221;553304487092187136;believer;positive
19222;1455933741109596160;believer;neutral
19223;1456648184764243968;deny;negative
19224;1029782638226272256;believer;negative
19225;1422478601509740548;believer;positive
19226;1456659062695759873;believer;neutral
19227;1440342073303977988;believer;neutral
19228;1424953477692805143;believer;negative
19229;1424178463662092292;believer;positive
19230;1424040685771137025;believer;neutral
19231;1439970062211952643;believer;positive
19232;718552642780340224;deny;neutral
19233;1035633575004127233;believer;negative
19234;1432034460837445636;believer;negative
19235;1501129093911232513;believer;neutral
19236;1500606053305700352;believer;positive
19237;982501975446061056;believer;neutral
19238;1457437210811068420;deny;negative
19239;1067955211292020736;believer;positive
19240;1439153401162571782;believer;neutral
19241;1430437785429626883;believer;negative
19242;1031972648798973952;believer;negative
19243;1510984802085744640;believer;neutral
19244;1455655962900062209;believer;neutral
19245;1458172895667101706;deny;negative
19246;561675319464042496;deny;negative
19247;1516102957598662657;believer;negative
19248;1479451054651502593;believer;positive
19249;870970621269860352;believer;neutral
19250;1031602545456803841;believer;positive
19251;1450340590445465600;believer;neutral
19252;1031842919823679488;believer;positive
19253;1420661118943567875;believer;neutral
19254;704258588395638784;believer;neutral
19255;912161105367023616;believer;positive
19256;1453471340607033346;deny;negative
19257;1432428231999827971;deny;positive
19258;1454347188989988864;believer;positive
19259;1456379784771080193;deny;negative
19260;1030244988188348421;believer;positive
19261;1437836843492446211;believer;neutral
19262;989111055015141376;believer;positive
19263;1067923179887316993;believer;negative
19264;987451260226781185;believer;negative
19265;989265351581093889;believer;positive
19266;1423302603329376258;deny;neutral
19267;985267289657397252;believer;positive
19268;1498955059895455744;believer;positive
19269;1424052585946832904;believer;neutral
19270;639114223834927104;believer;positive
19271;1441476393985052676;believer;positive
19272;1470786099656146951;believer;neutral
19273;940540693243502592;believer;positive
19274;921135014498177024;believer;negative
19275;1068651572907917312;believer;positive
19276;1468453705968087041;believer;neutral
19277;985334447011643393;believer;neutral
19278;1461414941248868360;deny;negative
19279;1491497122998460422;deny;neutral
19280;1443690788240584710;deny;negative
19281;1035808965156921344;believer;negative
19282;981480178231664640;believer;negative
19283;1426259442136461317;deny;positive
19284;577674590090035200;deny;negative
19285;1068817342430420997;believer;neutral
19286;944773008786206720;believer;positive
19287;1454266954106212356;believer;positive
19288;946626896044769280;believer;positive
19289;1505206963801497600;deny;neutral
19290;988207755474464768;believer;positive
19291;872685591388991488;believer;positive
19292;1442128915355430914;deny;positive
19293;1442154171831099396;deny;positive
19294;982009774433755136;believer;neutral
19295;982656547833700352;believer;positive
19296;1426833330671083529;believer;positive
19297;990977132309381121;believer;positive
19298;973055810942025728;believer;neutral
19299;1515910399727906820;believer;negative
19300;1456898932689145856;believer;negative
19301;1034027566376648704;believer;positive
19302;985757515194314754;believer;negative
19303;1453271235618611218;believer;positive
19304;548649522335739904;deny;negative
19305;1455706726133534720;deny;negative
19306;559788929239375872;deny;negative
19307;1459192290656796672;believer;neutral
19308;1517307477741944832;believer;positive
19309;906947174101016576;believer;positive
19310;982289254981124096;believer;neutral
